Time,Channel A,Channel B,Channel C
(s),(V),(V),(V)

-1.93345002,0.14899140,0.06012146,3.16766900
-1.93340002,0.14899140,0.07415998,3.19299900
-1.93335002,0.14896080,0.04654073,3.16889000
-1.93330002,0.14902190,0.07232887,3.16522700
-1.93325002,0.14893030,0.07721183,3.17697700
-1.93320002,0.14893030,0.04470962,3.16827900
-1.93315002,0.14899140,0.06805628,3.17453500
-1.93310002,0.14899140,0.07782220,3.15958100
-1.93305002,0.14902190,0.07415998,3.19727200
-1.93300002,0.14902190,0.06195258,3.17819800
-1.93295002,0.14899140,0.06622516,3.18735300
-1.93290002,0.14883880,0.05401776,3.17255200
-1.93285002,0.14889980,0.08041627,3.16217500
-1.93280002,0.14893030,0.05951110,3.16339600
-1.93275002,0.14877770,0.06195258,3.18933700
-1.93270002,0.14880830,0.04898221,3.17316200
-1.93265002,0.14889980,0.07049776,3.17514600
-1.93260002,0.14883880,0.05890072,3.20658000
-1.93255002,0.14877770,0.08468886,3.19971300
-1.93250002,0.14889980,0.07904294,3.17514600
-1.93245002,0.14889980,0.07904294,3.18063900
-1.93240002,0.14883880,0.09384441,3.18430100
-1.93235002,0.14889980,0.06439406,3.17819800
-1.93230002,0.14883880,0.08041627,3.20596900
-1.93225002,0.14883880,0.07538072,3.20093400
-1.93220002,0.14893030,0.05142369,3.17316200
-1.93215002,0.14896080,0.07599109,3.19055700
-1.93210002,0.14883880,0.04470962,3.18247000
-1.93205002,0.14877770,0.09079257,3.20658000
-1.93200002,0.14896080,0.05706961,3.15530900
-1.93195002,0.14893030,0.09079257,3.15836000
-1.93190002,0.14871670,0.09933775,3.22138100
-1.93185002,0.14883880,0.06378368,3.17377200
-1.93180002,0.14893030,0.06439406,3.19116800
-1.93175002,0.14893030,0.08102664,3.19727200
-1.93170002,0.14889980,0.04898221,3.15775000
-1.93165002,0.14889980,0.06378368,3.18186000
-1.93160002,0.14883880,0.07599109,3.17758700
-1.93155002,0.14893030,0.07782220,3.17941800
-1.93150002,0.14908290,0.09445479,3.17011000
-1.93145002,0.14889980,0.06683554,3.16644800
-1.93140002,0.14886930,0.07599109,3.18613200
-1.93135002,0.14902190,0.04165776,3.16522700
-1.93130002,0.14911340,0.05325480,3.18552200
-1.93125002,0.14899140,0.06439406,3.18933700
-1.93120002,0.14902190,0.07293924,3.18063900
-1.93115002,0.14905240,0.04715110,3.17133100
-1.93110002,0.14902190,0.05951110,3.17133100
-1.93105002,0.14902190,0.05523850,3.16889000
-1.93100002,0.14908290,0.05142369,3.14981500
-1.93095002,0.14905240,0.06927702,3.17072100
-1.93090002,0.14905240,0.08957183,3.17636700
-1.93085002,0.14914390,0.06195258,3.15286700
-1.93080002,0.14920500,0.06378368,3.17575600
-1.93075002,0.14902190,0.07660146,3.19116800
-1.93070002,0.14926600,0.06195258,3.18308000
-1.93065002,0.14929660,0.08835109,3.18002900
-1.93060002,0.14923550,0.04531999,3.18369100
-1.93055002,0.14926600,0.05890072,3.16644800
-1.93050002,0.14926600,0.04776147,3.16950000
-1.93045002,0.14929660,0.07660146,3.17133100
-1.93040002,0.14917450,0.06317332,3.21451400
-1.93035002,0.14935760,0.06500442,3.15836000
-1.93030002,0.14917450,0.05325480,3.17316200
-1.93025002,0.14920500,0.07354961,3.16339600
-1.93020002,0.14926600,0.06134220,3.18674300
-1.93015002,0.14896080,0.06439406,3.18933700
-1.93010002,0.14896080,0.07782220,3.17575600
-1.93005002,0.14896080,0.04715110,3.16278600
-1.93000002,0.14899140,0.05951110,3.17453500
-1.92995002,0.14865570,0.05203406,3.16522700
-1.92990002,0.14862510,0.07721183,3.18735300
-1.92985002,0.14877770,0.06317332,3.17636700
-1.92980002,0.14874720,0.08285775,3.18247000
-1.92975002,0.14868620,0.09384441,3.18247000
-1.92970002,0.14865570,0.07904294,3.14416900
-1.92965002,0.14874720,0.06927702,3.19177800
-1.92960002,0.14856410,0.09323405,3.21268300
-1.92955002,0.14865570,0.06195258,3.18674300
-1.92950002,0.14850310,0.05081332,3.18933700
-1.92945002,0.14841150,0.05645924,3.20093400
-1.92940002,0.14841150,0.06927702,3.17194100
-1.92935002,0.14844200,0.05203406,3.17636700
-1.92930002,0.14828940,0.04593036,3.16400600
-1.92925002,0.14825890,0.07110813,3.19666100
-1.92920002,0.14838100,0.04348888,3.17880800
-1.92915002,0.14822840,0.06500442,3.17819800
-1.92910002,0.14807580,0.05142369,3.17514600
-1.92905002,0.14819790,0.06439406,3.18002900
-1.92900002,0.14819790,0.04348888,3.18613200
-1.92895002,0.14798430,0.07904294,3.19727200
-1.92890002,0.14801480,0.05462813,3.18491200
-1.92885002,0.14819790,0.02502518,3.19055700
-1.92880002,0.14825890,0.07721183,3.18002900
-1.92875002,0.14813680,0.07049776,3.20093400
-1.92870002,0.14822840,0.05829035,3.17575600
-1.92865002,0.14801480,0.08713035,3.16522700
-1.92860002,0.14810630,0.06317332,3.19605100
-1.92855002,0.14828940,0.08407849,3.16461700
-1.92850002,0.14825890,0.07293924,3.17941800
-1.92845002,0.14813680,0.06378368,3.17880800
-1.92840002,0.14813680,0.09079257,3.18674300
-1.92835002,0.14832000,0.04898221,3.16400600
-1.92830002,0.14819790,0.07232887,3.17819800
-1.92825002,0.14810630,0.09140293,3.20169700
-1.92820002,0.14813680,0.05829035,3.18430100
-1.92815002,0.14822840,0.05890072,3.15652900
-1.92810002,0.14822840,0.07721183,3.19788200
-1.92805002,0.14810630,0.06622516,3.15714000
-1.92800002,0.14804530,0.07049776,3.18430100
-1.92795002,0.14801480,0.08529923,3.17941800
-1.92790002,0.14816740,0.06805628,3.18247000
-1.92785002,0.14825890,0.08163701,3.16827900
-1.92780002,0.14795370,0.07477035,3.16461700
-1.92775002,0.14801480,0.07843257,3.18063900
-1.92770002,0.14804530,0.04287850,3.15103600
-1.92765002,0.14804530,0.07171850,3.17133100
-1.92760002,0.14795370,0.08774071,3.19360900
-1.92755002,0.14798430,0.06012146,3.17011000
-1.92750002,0.14795370,0.06622516,3.16705800
-1.92745002,0.14783170,0.08163701,3.19116800
-1.92740002,0.14789270,0.06073184,3.17377200
-1.92735002,0.14789270,0.07721183,3.17453500
-1.92730002,0.14783170,0.08346812,3.19910300
-1.92725002,0.14783170,0.06012146,3.17316200
-1.92720002,0.14786220,0.07965331,3.16644800
-1.92715002,0.14767910,0.04837184,3.17819800
-1.92710002,0.14777060,0.05645924,3.19788200
-1.92705002,0.14777060,0.05706961,3.18430100
-1.92700002,0.14777060,0.04837184,3.17255200
-1.92695002,0.14770960,0.06744590,3.20596900
-1.92690002,0.14777060,0.05584887,3.18308000
-1.92685002,0.14777060,0.05767998,3.16644800
-1.92680002,0.14761800,0.07049776,3.19360900
-1.92675002,0.14764850,0.05767998,3.17575600
-1.92670002,0.14780110,0.05829035,3.16766900
-1.92665002,0.14770960,0.05645924,3.18735300
-1.92660002,0.14767910,0.06195258,3.17758700
-1.92655002,0.14770960,0.02822962,3.16889000
-1.92650002,0.14755700,0.06561480,3.18063900
-1.92645002,0.14755700,0.06561480,3.17194100
-1.92640002,0.14764850,0.06378368,3.16644800
-1.92635002,0.14767910,0.05951110,3.19788200
-1.92630002,0.14749600,0.08285775,3.19788200
-1.92625002,0.14755700,0.06256294,3.18369100
-1.92620002,0.14758750,0.06195258,3.18124900
-1.92615002,0.14749600,0.04654073,3.20032400
-1.92610002,0.14755700,0.06988738,3.16217500
-1.92605002,0.14761800,0.03738517,3.17133100
-1.92600002,0.14740440,0.05142369,3.16827900
-1.92595002,0.14743490,0.10742520,3.22016000
-1.92590002,0.14752650,0.06134220,3.18247000
-1.92585002,0.14758750,0.05767998,3.17575600
-1.92580002,0.14752650,0.08224738,3.19238900
-1.92575002,0.14746540,0.04959258,3.17377200
-1.92570002,0.14755700,0.06988738,3.19605100
-1.92565002,0.14752650,0.08651997,3.17697700
-1.92560002,0.14761800,0.07354961,3.19299900
-1.92555002,0.14761800,0.08163701,3.18369100
-1.92550002,0.14752650,0.04776147,3.17819800
-1.92545002,0.14758750,0.04226813,3.17941800
-1.92540002,0.14783170,0.06256294,3.15652900
-1.92535002,0.14770960,0.07171850,3.16522700
-1.92530002,0.14752650,0.05401776,3.17758700
-1.92525002,0.14767910,0.03555406,3.16705800
-1.92520002,0.14783170,0.05645924,3.15469800
-1.92515002,0.14767910,0.07354961,3.20352800
-1.92510002,0.14764850,0.07049776,3.16766900
-1.92505002,0.14770960,0.07293924,3.17316200
-1.92500002,0.14761800,0.07049776,3.18872600
-1.92495002,0.14792320,0.05264443,3.19422000
-1.92490002,0.14798430,0.04959258,3.18552200
-1.92485002,0.14780110,0.07354961,3.16156500
-1.92480002,0.14783170,0.08468886,3.19299900
-1.92475002,0.14816740,0.07538072,3.17133100
-1.92470002,0.14816740,0.07415998,3.17697700
-1.92465002,0.14795370,0.07477035,3.16644800
-1.92460002,0.14798430,0.05325480,3.16889000
-1.92455002,0.14813680,0.05951110,3.17636700
-1.92450002,0.14813680,0.07782220,3.19116800
-1.92445002,0.14816740,0.09323405,3.17255200
-1.92440002,0.14813680,0.04593036,3.14722100
-1.92435002,0.14810630,0.07232887,3.19055700
-1.92430002,0.14832000,0.07171850,3.18186000
-1.92425002,0.14838100,0.04104739,3.16827900
-1.92420002,0.14828940,0.05523850,3.16766900
-1.92415002,0.14816740,0.07354961,3.18124900
-1.92410002,0.14844200,0.04654073,3.17072100
-1.92405002,0.14844200,0.05203406,3.16766900
-1.92400002,0.14828940,0.06561480,3.17011000
-1.92395002,0.14835050,0.06561480,3.15530900
-1.92390002,0.14841150,0.04287850,3.17880800
-1.92385002,0.14850310,0.04104739,3.18552200
-1.92380002,0.14838100,0.08774071,3.17072100
-1.92375002,0.14856410,0.05203406,3.17758700
-1.92370002,0.14841150,0.05584887,3.16217500
-1.92365002,0.14841150,0.06561480,3.20093400
-1.92360002,0.14847250,0.06744590,3.15836000
-1.92355002,0.14847250,0.05767998,3.14416900
-1.92350002,0.14835050,0.06195258,3.18811600
-1.92345002,0.14853360,0.05081332,3.17575600
-1.92340002,0.14868620,0.03311258,3.16522700
-1.92335002,0.14853360,0.06927702,3.17514600
-1.92330002,0.14856410,0.05767998,3.17316200
-1.92325002,0.14859460,0.07660146,3.17316200
-1.92320002,0.14871670,0.05325480,3.15408800
-1.92315002,0.14856410,0.09323405,3.18430100
-1.92310002,0.14865570,0.08285775,3.20596900
-1.92305002,0.14865570,0.06073184,3.16278600
-1.92300002,0.14850310,0.05829035,3.18994700
-1.92295002,0.14853360,0.06866664,3.17636700
-1.92290002,0.14859460,0.06927702,3.17819800
-1.92285002,0.14838100,0.08529923,3.18002900
-1.92280002,0.14838100,0.05081332,3.16019200
-1.92275002,0.14841150,0.04837184,3.16400600
-1.92270002,0.14847250,0.07538072,3.18308000
-1.92265002,0.14844200,0.08896145,3.18063900
-1.92260002,0.14850310,0.06500442,3.18933700
-1.92255002,0.14847250,0.07171850,3.20535900
-1.92250002,0.14828940,0.08529923,3.19177800
-1.92245002,0.14853360,0.07049776,3.19605100
-1.92240002,0.14847250,0.08224738,3.17255200
-1.92235002,0.14835050,0.06622516,3.18063900
-1.92230002,0.14828940,0.06927702,3.20658000
-1.92225002,0.14847250,0.05951110,3.16583800
-1.92220002,0.14841150,0.05706961,3.15714000
-1.92215002,0.14825890,0.10544150,3.18872600
-1.92210002,0.14835050,0.08041627,3.17941800
-1.92205002,0.14838100,0.06622516,3.18811600
-1.92200002,0.14838100,0.07171850,3.19544100
-1.92195002,0.14841150,0.05462813,3.16461700
-1.92190002,0.14828940,0.04898221,3.16705800
-1.92185002,0.14819790,0.06317332,3.19055700
-1.92180002,0.14835050,0.06561480,3.16950000
-1.92175002,0.14844200,0.07904294,3.19483000
-1.92170002,0.14816740,0.06805628,3.15347800
-1.92165002,0.14810630,0.07354961,3.15958100
-1.92160002,0.14832000,0.07293924,3.17194100
-1.92155002,0.14835050,0.05081332,3.18552200
-1.92150002,0.14819790,0.09567553,3.20719000
-1.92145002,0.14816740,0.08102664,3.18735300
-1.92140002,0.14828940,0.06805628,3.16400600
-1.92135002,0.14813680,0.08285775,3.20093400
-1.92130002,0.14825890,0.04959258,3.17011000
-1.92125002,0.14822840,0.07599109,3.17819800
-1.92120002,0.14804530,0.04593036,3.17880800
-1.92115002,0.14813680,0.03860591,3.17941800
-1.92110002,0.14819790,0.04470962,3.19544100
-1.92105002,0.14816740,0.06500442,3.17575600
-1.92100002,0.14798430,0.06195258,3.19727200
-1.92095002,0.14810630,0.07110813,3.18613200
-1.92090002,0.14816740,0.05584887,3.18872600
-1.92085002,0.14807580,0.05584887,3.18491200
-1.92080002,0.14816740,0.05706961,3.16156500
-1.92075002,0.14813680,0.04531999,3.18124900
-1.92070002,0.14804530,0.06988738,3.17941800
-1.92065002,0.14810630,0.06317332,3.16278600
-1.92060002,0.14813680,0.05401776,3.16217500
-1.92055002,0.14804530,0.07171850,3.17011000
-1.92050002,0.14804530,0.06927702,3.19055700
-1.92045002,0.14813680,0.04043702,3.14920500
-1.92040002,0.14810630,0.06866664,3.18063900
-1.92035002,0.14801480,0.07599109,3.14416900
-1.92030002,0.14810630,0.07599109,3.16217500
-1.92025002,0.14813680,0.08468886,3.17636700
-1.92020002,0.14795370,0.06561480,3.18369100
-1.92015002,0.14804530,0.05203406,3.16950000
-1.92010002,0.14819790,0.06256294,3.19116800
-1.92005002,0.14810630,0.06500442,3.15958100
-1.92000002,0.14804530,0.07232887,3.17941800
-1.91995002,0.14810630,0.05325480,3.15775000
-1.91990002,0.14804530,0.06073184,3.18124900
-1.91985002,0.14807580,0.08224738,3.21268300
-1.91980002,0.14816740,0.05829035,3.14920500
-1.91975002,0.14816740,0.04531999,3.16583800
-1.91970002,0.14795370,0.07049776,3.18063900
-1.91965002,0.14810630,0.04837184,3.17697700
-1.91960002,0.14813680,0.06744590,3.15897100
-1.91955002,0.14801480,0.06683554,3.18124900
-1.91950002,0.14813680,0.07965331,3.17316200
-1.91945002,0.14807580,0.05584887,3.16522700
-1.91940002,0.14804530,0.06195258,3.17133100
-1.91935002,0.14804530,0.09018219,3.20719000
-1.91930002,0.14819790,0.07843257,3.18002900
-1.91925002,0.14816740,0.06683554,3.17255200
-1.91920002,0.14804530,0.09750663,3.18674300
-1.91915002,0.14804530,0.07782220,3.18430100
-1.91910002,0.14816740,0.06439406,3.15591900
-1.91905002,0.14807580,0.06866664,3.16644800
-1.91900002,0.14804530,0.03006073,3.16827900
-1.91895002,0.14804530,0.06317332,3.18430100
-1.91890002,0.14804530,0.09445479,3.17880800
-1.91885002,0.14807580,0.08224738,3.18247000
-1.91880002,0.14813680,0.06439406,3.16339600
-1.91875002,0.14801480,0.08285775,3.19605100
-1.91870002,0.14792320,0.08529923,3.19177800
-1.91865002,0.14816740,0.08407849,3.18308000
-1.91860002,0.14825890,0.06134220,3.18735300
-1.91855002,0.14810630,0.10803550,3.20719000
-1.91850002,0.14804530,0.04348888,3.18124900
-1.91845002,0.14822840,0.07110813,3.18994700
-1.91840002,0.14825890,0.07415998,3.17758700
-1.91835002,0.14828940,0.04348888,3.16827900
-1.91830002,0.14825890,0.03982665,3.15103600
-1.91825002,0.14822840,0.06866664,3.17011000
-1.91820002,0.14822840,0.07049776,3.20841100
-1.91815002,0.14844200,0.04837184,3.18811600
-1.91810002,0.14841150,0.07354961,3.23435200
-1.91805002,0.14822840,0.09384441,3.19788200
-1.91800002,0.14835050,0.05829035,3.16400600
-1.91795002,0.14850310,0.05203406,3.16644800
-1.91790002,0.14838100,0.10422070,3.17819800
-1.91785002,0.14835050,0.07171850,3.17941800
-1.91780002,0.14841150,0.08468886,3.18247000
-1.91775002,0.14847250,0.04531999,3.18613200
-1.91770002,0.14841150,0.05203406,3.13745500
-1.91765002,0.14856410,0.06134220,3.15775000
-1.91760002,0.14850310,0.05767998,3.18002900
-1.91755002,0.14835050,0.08346812,3.20352800
-1.91750002,0.14865570,0.03616443,3.14050700
-1.91745002,0.14856410,0.07538072,3.20032400
-1.91740002,0.14856410,0.05462813,3.19238900
-1.91735002,0.14853360,0.03616443,3.17072100
-1.91730002,0.14862510,0.07171850,3.17316200
-1.91725002,0.14859460,0.04898221,3.17514600
-1.91720002,0.14850310,0.04776147,3.17880800
-1.91715002,0.14868620,0.07782220,3.16278600
-1.91710002,0.14865570,0.07660146,3.18735300
-1.91705002,0.14856410,0.05951110,3.16889000
-1.91700002,0.14865570,0.03677480,3.15408800
-1.91695002,0.14865570,0.07415998,3.19055700
-1.91690002,0.14856410,0.06561480,3.20032400
-1.91685002,0.14862510,0.06256294,3.15408800
-1.91680002,0.14871670,0.08163701,3.20413800
-1.91675002,0.14853360,0.08224738,3.17255200
-1.91670002,0.14862510,0.06866664,3.17880800
-1.91665002,0.14862510,0.06805628,3.18735300
-1.91660002,0.14868620,0.05523850,3.16644800
-1.91655002,0.14859460,0.06622516,3.19299900
-1.91650002,0.14880830,0.05645924,3.16889000
-1.91645002,0.14877770,0.08957183,3.16827900
-1.91640002,0.14859460,0.07843257,3.18247000
-1.91635002,0.14883880,0.05523850,3.14859500
-1.91630002,0.14886930,0.06988738,3.17697700
-1.91625002,0.14880830,0.06073184,3.18552200
-1.91620002,0.14877770,0.06561480,3.17880800
-1.91615002,0.14893030,0.05645924,3.16156500
-1.91610002,0.14889980,0.07538072,3.17011000
-1.91605002,0.14877770,0.10422070,3.18308000
-1.91600002,0.14889980,0.04654073,3.19238900
-1.91595002,0.14893030,0.06134220,3.15836000
-1.91590002,0.14883880,0.06683554,3.18811600
-1.91585002,0.14899140,0.06378368,3.18674300
-1.91580002,0.14893030,0.06927702,3.21024200
-1.91575002,0.14883880,0.07538072,3.18933700
-1.91570002,0.14880830,0.05645924,3.16339600
-1.91565002,0.14902190,0.05523850,3.17377200
-1.91560002,0.14893030,0.04959258,3.21207300
-1.91555002,0.14880830,0.08285775,3.19360900
-1.91550002,0.14899140,0.07049776,3.17316200
-1.91545002,0.14902190,0.06683554,3.14981500
-1.91540002,0.14896080,0.07477035,3.19727200
-1.91535002,0.14893030,0.05645924,3.16889000
-1.91530002,0.14896080,0.07110813,3.16400600
-1.91525002,0.14889980,0.04226813,3.17133100
-1.91520002,0.14911340,0.04654073,3.16827900
-1.91515002,0.14908290,0.05706961,3.20596900
-1.91510002,0.14889980,0.05767998,3.19666100
-1.91505002,0.14893030,0.06805628,3.18491200
-1.91500002,0.14917450,0.03921628,3.14416900
-1.91495002,0.14914390,0.07354961,3.17133100
-1.91490002,0.14896080,0.06317332,3.21085200
-1.91485002,0.14905240,0.07293924,3.16827900
-1.91480002,0.14920500,0.05401776,3.17880800
-1.91475002,0.14920500,0.04898221,3.18811600
-1.91470002,0.14932710,0.07110813,3.16766900
-1.91465002,0.14923550,0.05890072,3.19544100
-1.91460002,0.14920500,0.07477035,3.15530900
-1.91455002,0.14932710,0.07721183,3.18186000
-1.91450002,0.14932710,0.06134220,3.17377200
-1.91445002,0.14929660,0.04776147,3.16217500
-1.91440002,0.14917450,0.09262367,3.22504400
-1.91435002,0.14944910,0.04837184,3.15591900
-1.91430002,0.14938810,0.07049776,3.18491200
-1.91425002,0.14929660,0.08407849,3.18613200
-1.91420002,0.14935760,0.06500442,3.18124900
-1.91415002,0.14941860,0.07843257,3.18735300
-1.91410002,0.14935760,0.07110813,3.17941800
-1.91405002,0.14941860,0.07660146,3.19422000
-1.91400002,0.14947970,0.03555406,3.18124900
-1.91395002,0.14938810,0.06988738,3.17377200
-1.91390002,0.14935760,0.07782220,3.18552200
-1.91385002,0.14947970,0.06744590,3.18613200
-1.91380002,0.14951020,0.05951110,3.17255200
-1.91375002,0.14944910,0.08041627,3.16889000
-1.91370002,0.14963220,0.04898221,3.18308000
-1.91365002,0.14969330,0.04348888,3.17941800
-1.91360002,0.14957120,0.08713035,3.18933700
-1.91355002,0.14954070,0.05645924,3.17575600
-1.91350002,0.14972380,0.07049776,3.17377200
-1.91345002,0.14969330,0.08163701,3.17133100
-1.91340002,0.14978480,0.06317332,3.17377200
-1.91335002,0.14978480,0.09323405,3.17636700
-1.91330002,0.14978480,0.07599109,3.18430100
-1.91325002,0.14972380,0.08041627,3.17819800
-1.91320002,0.14987640,0.06073184,3.19299900
-1.91315002,0.14984590,0.06622516,3.17880800
-1.91310002,0.14969330,0.07904294,3.19849200
-1.91305002,0.14981540,0.07477035,3.16827900
-1.91300002,0.14981540,0.06500442,3.16339600
-1.91295002,0.14972380,0.07354961,3.19727200
-1.91290002,0.14972380,0.09018219,3.19116800
-1.91285002,0.14975430,0.06805628,3.16644800
-1.91280002,0.14972380,0.07171850,3.17819800
-1.91275002,0.14969330,0.05645924,3.17880800
-1.91270002,0.14984590,0.07477035,3.16583800
-1.91265002,0.14981540,0.06439406,3.19605100
-1.91260002,0.14966280,0.07782220,3.17377200
-1.91255002,0.14984590,0.05325480,3.17697700
-1.91250002,0.14993740,0.08224738,3.16339600
-1.91245002,0.14984590,0.07049776,3.20902100
-1.91240002,0.14972380,0.05142369,3.17316200
-1.91235002,0.14984590,0.03677480,3.16461700
-1.91230002,0.14984590,0.06256294,3.16217500
-1.91225002,0.14987640,0.09628589,3.19727200
-1.91220002,0.14987640,0.04409925,3.15775000
-1.91215002,0.14954070,0.06500442,3.19605100
-1.91210002,0.14951020,0.07354961,3.19788200
-1.91205002,0.14978480,0.06927702,3.17514600
-1.91200002,0.14972380,0.03982665,3.17377200
-1.91195002,0.14929660,0.08407849,3.17453500
-1.91190002,0.14932710,0.03860591,3.17133100
-1.91185002,0.14954070,0.05829035,3.16156500
-1.91180002,0.14951020,0.05706961,3.19116800
-1.91175002,0.14941860,0.06134220,3.18063900
-1.91170002,0.14926600,0.09384441,3.18430100
-1.91165002,0.14932710,0.06927702,3.19422000
-1.91160002,0.14935760,0.09262367,3.22687500
-1.91155002,0.14947970,0.05584887,3.17316200
-1.91150002,0.14911340,0.06622516,3.18124900
-1.91145002,0.14896080,0.08163701,3.17819800
-1.91140002,0.14920500,0.05142369,3.18735300
-1.91135002,0.14923550,0.05951110,3.18552200
-1.91130002,0.14899140,0.09079257,3.19177800
-1.91125002,0.14889980,0.06866664,3.18063900
-1.91120002,0.14902190,0.06927702,3.16644800
-1.91115002,0.14905240,0.08590961,3.18933700
-1.91110002,0.14893030,0.07538072,3.20093400
-1.91105002,0.14893030,0.06256294,3.15530900
-1.91100002,0.14889980,0.06195258,3.15286700
-1.91095002,0.14886930,0.06134220,3.18735300
-1.91090002,0.14905240,0.07293924,3.17819800
-1.91085002,0.14893030,0.04470962,3.18369100
-1.91080002,0.14889980,0.05462813,3.17636700
-1.91075002,0.14889980,0.08713035,3.17316200
-1.91070002,0.14911340,0.05829035,3.19727200
-1.91065002,0.14886930,0.06683554,3.18186000
-1.91060002,0.14874720,0.08529923,3.18674300
-1.91055002,0.14889980,0.05020295,3.19299900
-1.91050002,0.14880830,0.08163701,3.16400600
-1.91045002,0.14880830,0.06744590,3.19849200
-1.91040002,0.14877770,0.04654073,3.14981500
-1.91035002,0.14886930,0.04654073,3.17880800
-1.91030002,0.14871670,0.06866664,3.17880800
-1.91025002,0.14886930,0.06378368,3.20032400
-1.91020002,0.14886930,0.05401776,3.15897100
-1.91015002,0.14877770,0.07354961,3.16827900
-1.91010002,0.14880830,0.06744590,3.17697700
-1.91005002,0.14886930,0.07721183,3.16827900
-1.91000002,0.14886930,0.08102664,3.16889000
-1.90995002,0.14874720,0.09018219,3.18308000
-1.90990002,0.14886930,0.03860591,3.13562400
-1.90985002,0.14886930,0.09689627,3.16522700
-1.90980002,0.14880830,0.06927702,3.18933700
-1.90975002,0.14886930,0.06561480,3.16339600
-1.90970002,0.14893030,0.06866664,3.17194100
-1.90965002,0.14889980,0.07232887,3.17133100
-1.90960002,0.14886930,0.05584887,3.16522700
-1.90955002,0.14899140,0.08285775,3.18994700
-1.90950002,0.14896080,0.06439406,3.15836000
-1.90945002,0.14889980,0.08163701,3.19360900
-1.90940002,0.14905240,0.06012146,3.18552200
-1.90935002,0.14899140,0.06866664,3.16278600
-1.90930002,0.14893030,0.09506515,3.17880800
-1.90925002,0.14899140,0.05584887,3.15836000
-1.90920002,0.14896080,0.05081332,3.17133100
-1.90915002,0.14877770,0.06622516,3.18933700
-1.90910002,0.14889980,0.06805628,3.17255200
-1.90905002,0.14905240,0.04593036,3.17453500
-1.90900002,0.14880830,0.07538072,3.17575600
-1.90895002,0.14868620,0.07843257,3.21390400
-1.90890002,0.14896080,0.03677480,3.17316200
-1.90885002,0.14896080,0.07415998,3.19055700
-1.90880002,0.14883880,0.07782220,3.19483000
-1.90875002,0.14877770,0.06134220,3.14416900
-1.90870002,0.14886930,0.06988738,3.17194100
-1.90865002,0.14883880,0.07232887,3.18613200
-1.90860002,0.14893030,0.07354961,3.16339600
-1.90855002,0.14889980,0.07415998,3.18063900
-1.90850002,0.14883880,0.06195258,3.17133100
-1.90845002,0.14886930,0.08896145,3.15897100
-1.90840002,0.14896080,0.08529923,3.20230700
-1.90835002,0.14886930,0.07110813,3.17697700
-1.90830002,0.14874720,0.05523850,3.20535900
-1.90825002,0.14889980,0.06927702,3.19299900
-1.90820002,0.14896080,0.06134220,3.19177800
-1.90815002,0.14883880,0.08774071,3.18369100
-1.90810002,0.14883880,0.05081332,3.13989700
-1.90805002,0.14877770,0.06805628,3.14859500
-1.90800002,0.14877770,0.09384441,3.19727200
-1.90795002,0.14886930,0.05401776,3.15652900
-1.90790002,0.14883880,0.07843257,3.17316200
-1.90785002,0.14874720,0.07293924,3.17697700
-1.90780002,0.14868620,0.05645924,3.13928700
-1.90775002,0.14893030,0.08102664,3.19666100
-1.90770002,0.14889980,0.05951110,3.18186000
-1.90765002,0.14880830,0.08407849,3.18002900
-1.90760002,0.14883880,0.05264443,3.17819800
-1.90755002,0.14893030,0.06317332,3.17636700
-1.90750002,0.14880830,0.08102664,3.19910300
-1.90745002,0.14877770,0.06439406,3.20963200
-1.90740002,0.14883880,0.04654073,3.16705800
-1.90735002,0.14871670,0.07232887,3.17255200
-1.90730002,0.14868620,0.08285775,3.19910300
-1.90725002,0.14871670,0.05829035,3.16705800
-1.90720002,0.14868620,0.07904294,3.17819800
-1.90715002,0.14856410,0.07843257,3.20413800
-1.90710002,0.14868620,0.05401776,3.15836000
-1.90705002,0.14862510,0.04348888,3.19666100
-1.90700002,0.14844200,0.09018219,3.19971300
-1.90695002,0.14871670,0.06500442,3.17072100
-1.90690002,0.14883880,0.07782220,3.17758700
-1.90685002,0.14868620,0.06317332,3.14798400
-1.90680002,0.14865570,0.08407849,3.19971300
-1.90675002,0.14883880,0.05767998,3.17819800
-1.90670002,0.14880830,0.05523850,3.15714000
-1.90665002,0.14877770,0.05584887,3.19910300
-1.90660002,0.14880830,0.05142369,3.15103600
-1.90655002,0.14883880,0.07660146,3.15836000
-1.90650002,0.14871670,0.05584887,3.18674300
-1.90645002,0.14877770,0.06439406,3.17377200
-1.90640002,0.14883880,0.04654073,3.16461700
-1.90635002,0.14880830,0.06988738,3.14233800
-1.90630002,0.14899140,0.06744590,3.16156500
-1.90625002,0.14905240,0.06866664,3.18002900
-1.90620002,0.14899140,0.06561480,3.18247000
-1.90615002,0.14905240,0.06073184,3.17880800
-1.90610002,0.14926600,0.06012146,3.16766900
-1.90605002,0.14926600,0.03738517,3.17941800
-1.90600002,0.14926600,0.06317332,3.19238900
-1.90595002,0.14941860,0.05829035,3.18247000
-1.90590002,0.14944910,0.06439406,3.16278600
-1.90585002,0.14941860,0.08041627,3.18872600
-1.90580002,0.14941860,0.07171850,3.14798400
-1.90575002,0.14954070,0.07171850,3.15775000
-1.90570002,0.14951020,0.08529923,3.18674300
-1.90565002,0.14951020,0.04104739,3.17453500
-1.90560002,0.14944910,0.05203406,3.16644800
